Started parsing...
Finished parsing.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
=== TestCase 1 ===
Makespan: 170

Schedule:
Subtask 1 (O1): ECU E2 Core 2, Start 94, Finish 99
Subtask 59 (O3): ECU E2 Core 2, Start 37, Finish 45
Subtask 60 (O4): ECU E1 Core 1, Start 143, Finish 155
Subtask 61 (O5): ECU E3 Core 2, Start 68, Finish 76
Subtask 62 (O6): ECU E2 Core 1, Start 8, Finish 16
Subtask 63 (O1): ECU E1 Core 1, Start 14, Finish 20
Subtask 64 (O2): ECU E3 Core 1, Start 122, Finish 126
Subtask 65 (O3): ECU E1 Core 1, Start 54, Finish 58
Subtask 66 (O4): ECU E2 Core 2, Start 105, Finish 107
Subtask 67 (O1): ECU E3 Core 1, Start 66, Finish 76
Subtask 68 (O2): ECU E3 Core 1, Start 126, Finish 132
Subtask 69 (O3): ECU E3 Core 2, Start 22, Finish 24
Subtask 70 (O4): ECU E3 Core 1, Start 42, Finish 46
Subtask 71 (O5): ECU E1 Core 1, Start 20, Finish 26
Subtask 72 (O6): ECU E3 Core 1, Start 46, Finish 56
Subtask 73 (O1): ECU E1 Core 1, Start 26, Finish 32
Subtask 74 (O2): ECU E4 Core 2, Start 127, Finish 131
Subtask 75 (O3): ECU E4 Core 1, Start 102, Finish 112
Subtask 76 (O4): ECU E4 Core 1, Start 67, Finish 70
Subtask 77 (O1): ECU E3 Core 2, Start 106, Finish 116
Subtask 78 (O2): ECU E3 Core 1, Start 132, Finish 140
Subtask 79 (O3): ECU E4 Core 2, Start 15, Finish 21
Subtask 80 (O4): ECU E1 Core 1, Start 58, Finish 62
Subtask 81 (O1): ECU E3 Core 1, Start 6, Finish 12
Subtask 82 (O2): ECU E4 Core 1, Start 24, Finish 36
Subtask 83 (O3): ECU E3 Core 1, Start 76, Finish 82
Subtask 84 (O4): ECU E2 Core 1, Start 54, Finish 62
Subtask 85 (O5): ECU E1 Core 1, Start 155, Finish 159
Subtask 86 (O6): ECU E2 Core 1, Start 50, Finish 54
Subtask 87 (O1): ECU E4 Core 2, Start 21, Finish 25
Subtask 88 (O2): ECU E4 Core 1, Start 122, Finish 130
Subtask 89 (O3): ECU E4 Core 2, Start 109, Finish 115
Subtask 90 (O4): ECU E2 Core 1, Start 62, Finish 64
Subtask 91 (O5): ECU E3 Core 2, Start 76, Finish 88
Subtask 92 (O1): ECU E2 Core 1, Start 56, Finish 61
Subtask 93 (O2): ECU E3 Core 1, Start 140, Finish 144
Subtask 94 (O3): ECU E3 Core 2, Start 115, Finish 121
Subtask 95 (O4): ECU E3 Core 1, Start 61, Finish 66
Subtask 96 (O5): ECU E2 Core 1, Start 154, Finish 157
Subtask 97 (O6): ECU E3 Core 1, Start 36, Finish 46
Subtask 98 (O1): ECU E4 Core 1, Start 46, Finish 52
Subtask 99 (O2): ECU E4 Core 1, Start 70, Finish 76
Subtask 100 (O3): ECU E1 Core 1, Start 62, Finish 74
Subtask 101 (O4): ECU E3 Core 2, Start 124, Finish 129
Subtask 102 (O5): ECU E2 Core 2, Start 107, Finish 110
Subtask 103 (O1): ECU E4 Core 2, Start 25, Finish 30
Subtask 104 (O2): ECU E3 Core 2, Start 116, Finish 124
Subtask 105 (O3): ECU E4 Core 1, Start 130, Finish 136
Subtask 106 (O4): ECU E3 Core 2, Start 88, Finish 96
Subtask 107 (O1): ECU E4 Core 2, Start 58, Finish 63
Subtask 108 (O2): ECU E4 Core 1, Start 76, Finish 84
Subtask 109 (O3): ECU E3 Core 1, Start 84, Finish 88
Subtask 110 (O4): ECU E2 Core 2, Start 17, Finish 23
Subtask 111 (O1): ECU E4 Core 1, Start 52, Finish 55
Subtask 112 (O2): ECU E3 Core 1, Start 88, Finish 96
Subtask 113 (O3): ECU E2 Core 2, Start 55, Finish 63
Subtask 114 (O4): ECU E3 Core 1, Start 144, Finish 154
Subtask 115 (O1): ECU E1 Core 1, Start 74, Finish 80
Subtask 116 (O2): ECU E3 Core 2, Start 24, Finish 34
Subtask 117 (O3): ECU E4 Core 2, Start 63, Finish 75
Subtask 118 (O4): ECU E4 Core 2, Start 121, Finish 127
Subtask 119 (O1): ECU E4 Core 1, Start 55, Finish 61
Subtask 120 (O2): ECU E2 Core 1, Start 80, Finish 84
Subtask 121 (O3): ECU E1 Core 1, Start 159, Finish 164
Subtask 122 (O4): ECU E2 Core 2, Start 107, Finish 115
Subtask 123 (O5): ECU E2 Core 2, Start 63, Finish 68
Subtask 124 (O1): ECU E2 Core 2, Start 68, Finish 72
Subtask 125 (O2): ECU E4 Core 2, Start 30, Finish 35
Subtask 126 (O3): ECU E1 Core 1, Start 115, Finish 125
Subtask 127 (O4): ECU E3 Core 2, Start 129, Finish 132
Subtask 128 (O5): ECU E4 Core 1, Start 84, Finish 96
Subtask 129 (O1): ECU E2 Core 1, Start 125, Finish 135
Subtask 130 (O2): ECU E3 Core 2, Start 34, Finish 44
Subtask 131 (O3): ECU E2 Core 1, Start 16, Finish 21
Subtask 132 (O4): ECU E3 Core 2, Start 164, Finish 170
Subtask 133 (O5): ECU E2 Core 2, Start 78, Finish 84
Subtask 134 (O6): ECU E2 Core 2, Start 72, Finish 78
Subtask 135 (O1): ECU E4 Core 2, Start 131, Finish 135
Subtask 136 (O2): ECU E2 Core 1, Start 21, Finish 26
Subtask 137 (O3): ECU E3 Core 2, Start 96, Finish 106
Subtask 138 (O4): ECU E4 Core 2, Start 75, Finish 80
Subtask 139 (O5): ECU E2 Core 1, Start 87, Finish 93
Subtask 140 (O1): ECU E3 Core 1, Start 12, Finish 17
Subtask 141 (O2): ECU E2 Core 1, Start 93, Finish 103
Subtask 142 (O3): ECU E2 Core 2, Start 84, Finish 94
Subtask 143 (O4): ECU E2 Core 1, Start 64, Finish 72
Subtask 144 (O5): ECU E2 Core 1, Start 116, Finish 124
Subtask 145 (O1): ECU E2 Core 1, Start 72, Finish 76
Subtask 146 (O2): ECU E4 Core 2, Start 35, Finish 39
Subtask 147 (O3): ECU E4 Core 1, Start 96, Finish 102
Subtask 148 (O4): ECU E3 Core 1, Start 102, Finish 112
Load Imbalance: 106
Objective Function Value: 0.1351
Elapsed Time (this testcase): 6.33 seconds
Peak Memory Usage (this testcase): 1.190 MB
=== TestCase 2 ===
Makespan: 214

Schedule:
Subtask 1 (O1): ECU E3 Core 1, Start 67, Finish 72
Subtask 2 (O2): ECU E2 Core 2, Start 0, Finish 6
Subtask 3 (O3): ECU E4 Core 2, Start 22, Finish 26
Subtask 4 (O4): ECU E4 Core 2, Start 83, Finish 89
Subtask 5 (O5): ECU E4 Core 2, Start 0, Finish 3
Subtask 6 (O6): ECU E1 Core 1, Start 144, Finish 152
Subtask 7 (O1): ECU E2 Core 1, Start 144, Finish 152
Subtask 8 (O2): ECU E2 Core 1, Start 88, Finish 98
Subtask 9 (O3): ECU E2 Core 1, Start 0, Finish 3
Subtask 10 (O4): ECU E4 Core 2, Start 26, Finish 30
Subtask 11 (O1): ECU E3 Core 1, Start 0, Finish 12
Subtask 12 (O2): ECU E1 Core 1, Start 152, Finish 162
Subtask 13 (O3): ECU E3 Core 2, Start 43, Finish 53
Subtask 14 (O4): ECU E3 Core 2, Start 39, Finish 43
Subtask 15 (O5): ECU E4 Core 1, Start 99, Finish 103
Subtask 16 (O6): ECU E3 Core 2, Start 0, Finish 6
Subtask 17 (O1): ECU E3 Core 1, Start 12, Finish 16
Subtask 18 (O2): ECU E1 Core 1, Start 0, Finish 10
Subtask 19 (O3): ECU E3 Core 1, Start 131, Finish 133
Subtask 20 (O4): ECU E2 Core 1, Start 28, Finish 34
Subtask 21 (O5): ECU E2 Core 1, Start 16, Finish 28
Subtask 22 (O6): ECU E4 Core 1, Start 42, Finish 48
Subtask 23 (O1): ECU E4 Core 1, Start 48, Finish 50
Subtask 24 (O2): ECU E1 Core 1, Start 10, Finish 18
Subtask 25 (O3): ECU E4 Core 1, Start 50, Finish 56
Subtask 26 (O4): ECU E1 Core 1, Start 90, Finish 94
Subtask 27 (O5): ECU E3 Core 2, Start 53, Finish 63
Subtask 28 (O6): ECU E3 Core 2, Start 6, Finish 8
Subtask 29 (O1): ECU E1 Core 1, Start 30, Finish 34
Subtask 30 (O2): ECU E4 Core 1, Start 0, Finish 4
Subtask 31 (O3): ECU E1 Core 1, Start 94, Finish 104
Subtask 32 (O4): ECU E3 Core 2, Start 8, Finish 13
Subtask 33 (O5): ECU E3 Core 1, Start 72, Finish 76
Subtask 34 (O6): ECU E4 Core 2, Start 30, Finish 32
Subtask 35 (O1): ECU E3 Core 1, Start 146, Finish 150
Subtask 36 (O2): ECU E2 Core 1, Start 34, Finish 36
Subtask 37 (O3): ECU E4 Core 1, Start 4, Finish 16
Subtask 38 (O4): ECU E1 Core 1, Start 104, Finish 108
Subtask 39 (O1): ECU E3 Core 1, Start 133, Finish 137
Subtask 40 (O2): ECU E1 Core 1, Start 162, Finish 166
Subtask 41 (O3): ECU E3 Core 1, Start 16, Finish 24
Subtask 42 (O4): ECU E4 Core 1, Start 56, Finish 64
Subtask 43 (O5): ECU E3 Core 2, Start 63, Finish 69
Subtask 44 (O6): ECU E2 Core 2, Start 6, Finish 16
Subtask 45 (O1): ECU E2 Core 2, Start 126, Finish 132
Subtask 46 (O2): ECU E4 Core 2, Start 89, Finish 93
Subtask 47 (O3): ECU E4 Core 2, Start 32, Finish 38
Subtask 48 (O4): ECU E4 Core 2, Start 3, Finish 6
Subtask 49 (O5): ECU E3 Core 1, Start 76, Finish 81
Subtask 50 (O1): ECU E1 Core 1, Start 18, Finish 22
Subtask 51 (O2): ECU E1 Core 1, Start 108, Finish 114
Subtask 52 (O3): ECU E3 Core 2, Start 69, Finish 75
Subtask 53 (O4): ECU E3 Core 1, Start 24, Finish 34
Subtask 54 (O5): ECU E1 Core 1, Start 114, Finish 120
Subtask 55 (O6): ECU E2 Core 1, Start 152, Finish 160
Subtask 56 (O1): ECU E3 Core 1, Start 87, Finish 89
Subtask 57 (O2): ECU E3 Core 1, Start 81, Finish 87
Subtask 58 (O3): ECU E2 Core 2, Start 16, Finish 22
Subtask 59 (O4): ECU E3 Core 1, Start 137, Finish 140
Subtask 60 (O5): ECU E2 Core 1, Start 36, Finish 46
Subtask 61 (O6): ECU E4 Core 2, Start 6, Finish 12
Subtask 62 (O1): ECU E4 Core 2, Start 97, Finish 99
Subtask 63 (O2): ECU E3 Core 1, Start 89, Finish 97
Subtask 64 (O3): ECU E1 Core 1, Start 22, Finish 26
Subtask 65 (O4): ECU E1 Core 1, Start 34, Finish 42
Subtask 66 (O1): ECU E1 Core 1, Start 48, Finish 51
Subtask 67 (O2): ECU E3 Core 1, Start 140, Finish 146
Subtask 68 (O3): ECU E2 Core 1, Start 46, Finish 56
Subtask 69 (O4): ECU E1 Core 1, Start 42, Finish 48
Subtask 70 (O5): ECU E3 Core 1, Start 34, Finish 39
Subtask 71 (O1): ECU E4 Core 2, Start 99, Finish 111
Subtask 72 (O2): ECU E2 Core 2, Start 43, Finish 55
Subtask 73 (O3): ECU E3 Core 1, Start 39, Finish 43
Subtask 74 (O4): ECU E4 Core 2, Start 136, Finish 140
Subtask 75 (O5): ECU E2 Core 1, Start 56, Finish 61
Subtask 76 (O1): ECU E4 Core 1, Start 64, Finish 69
Subtask 77 (O2): ECU E1 Core 1, Start 120, Finish 132
Subtask 78 (O3): ECU E3 Core 2, Start 75, Finish 81
Subtask 79 (O4): ECU E3 Core 2, Start 81, Finish 89
Subtask 80 (O5): ECU E4 Core 1, Start 16, Finish 19
Subtask 81 (O1): ECU E3 Core 1, Start 43, Finish 47
Subtask 82 (O2): ECU E2 Core 2, Start 103, Finish 111
Subtask 83 (O3): ECU E3 Core 1, Start 97, Finish 101
Subtask 84 (O4): ECU E4 Core 1, Start 69, Finish 79
Subtask 85 (O5): ECU E3 Core 1, Start 101, Finish 103
Subtask 86 (O1): ECU E4 Core 1, Start 106, Finish 114
Subtask 87 (O2): ECU E3 Core 1, Start 103, Finish 106
Subtask 88 (O3): ECU E3 Core 2, Start 13, Finish 25
Subtask 89 (O4): ECU E2 Core 2, Start 55, Finish 57
Subtask 90 (O5): ECU E2 Core 2, Start 57, Finish 63
Subtask 91 (O1): ECU E3 Core 1, Start 47, Finish 55
Subtask 92 (O2): ECU E3 Core 2, Start 89, Finish 95
Subtask 93 (O3): ECU E1 Core 1, Start 132, Finish 138
Subtask 94 (O4): ECU E3 Core 1, Start 106, Finish 118
Subtask 95 (O5): ECU E1 Core 1, Start 55, Finish 57
Subtask 96 (O1): ECU E4 Core 1, Start 19, Finish 24
Subtask 97 (O2): ECU E2 Core 1, Start 61, Finish 67
Subtask 98 (O3): ECU E3 Core 1, Start 118, Finish 122
Subtask 99 (O4): ECU E2 Core 2, Start 63, Finish 75
Subtask 100 (O5): ECU E2 Core 2, Start 122, Finish 126
Subtask 101 (O1): ECU E1 Core 1, Start 57, Finish 63
Subtask 102 (O2): ECU E4 Core 2, Start 111, Finish 123
Subtask 103 (O3): ECU E1 Core 1, Start 63, Finish 68
Subtask 104 (O4): ECU E4 Core 1, Start 24, Finish 26
Subtask 105 (O5): ECU E1 Core 1, Start 166, Finish 176
Subtask 106 (O6): ECU E4 Core 2, Start 12, Finish 17
Subtask 107 (O1): ECU E2 Core 1, Start 3, Finish 5
Subtask 108 (O2): ECU E1 Core 1, Start 176, Finish 182
Subtask 109 (O3): ECU E4 Core 1, Start 79, Finish 89
Subtask 110 (O4): ECU E3 Core 1, Start 122, Finish 125
Subtask 111 (O5): ECU E4 Core 2, Start 17, Finish 22
Subtask 112 (O6): ECU E2 Core 1, Start 98, Finish 108
Subtask 113 (O1): ECU E1 Core 1, Start 182, Finish 192
Subtask 114 (O2): ECU E3 Core 2, Start 123, Finish 129
Subtask 115 (O3): ECU E2 Core 1, Start 68, Finish 72
Subtask 116 (O4): ECU E3 Core 2, Start 95, Finish 98
Subtask 117 (O5): ECU E1 Core 1, Start 26, Finish 30
Subtask 118 (O1): ECU E3 Core 1, Start 192, Finish 194
Subtask 119 (O2): ECU E3 Core 1, Start 55, Finish 58
Subtask 120 (O3): ECU E3 Core 1, Start 114, Finish 120
Subtask 121 (O4): ECU E2 Core 1, Start 72, Finish 82
Subtask 122 (O1): ECU E4 Core 2, Start 38, Finish 42
Subtask 123 (O2): ECU E3 Core 2, Start 98, Finish 100
Subtask 124 (O3): ECU E2 Core 1, Start 67, Finish 72
Subtask 125 (O4): ECU E2 Core 1, Start 5, Finish 9
Subtask 126 (O5): ECU E3 Core 1, Start 194, Finish 206
Subtask 127 (O6): ECU E4 Core 1, Start 120, Finish 126
Subtask 128 (O1): ECU E2 Core 2, Start 140, Finish 152
Subtask 129 (O2): ECU E4 Core 2, Start 42, Finish 45
Subtask 130 (O3): ECU E2 Core 1, Start 127, Finish 129
Subtask 131 (O4): ECU E3 Core 1, Start 125, Finish 127
Subtask 132 (O5): ECU E4 Core 1, Start 129, Finish 133
Subtask 133 (O6): ECU E2 Core 2, Start 22, Finish 32
Subtask 134 (O1): ECU E2 Core 2, Start 134, Finish 140
Subtask 135 (O2): ECU E4 Core 2, Start 62, Finish 66
Subtask 136 (O3): ECU E4 Core 2, Start 66, Finish 78
Subtask 137 (O4): ECU E4 Core 2, Start 129, Finish 134
Subtask 138 (O5): ECU E2 Core 1, Start 129, Finish 133
Subtask 139 (O6): ECU E3 Core 1, Start 58, Finish 62
Subtask 140 (O1): ECU E1 Core 1, Start 82, Finish 86
Subtask 141 (O2): ECU E1 Core 1, Start 138, Finish 144
Subtask 142 (O3): ECU E4 Core 2, Start 78, Finish 83
Subtask 143 (O4): ECU E2 Core 1, Start 72, Finish 78
Subtask 144 (O5): ECU E3 Core 2, Start 25, Finish 29
Subtask 145 (O6): ECU E4 Core 1, Start 26, Finish 38
Subtask 146 (O1): ECU E2 Core 1, Start 133, Finish 138
Subtask 147 (O2): ECU E2 Core 1, Start 78, Finish 88
Subtask 148 (O3): ECU E3 Core 1, Start 127, Finish 131
Subtask 149 (O4): ECU E4 Core 1, Start 38, Finish 42
Subtask 150 (O1): ECU E4 Core 2, Start 134, Finish 136
Subtask 151 (O2): ECU E3 Core 1, Start 62, Finish 67
Subtask 152 (O3): ECU E2 Core 2, Start 75, Finish 78
Subtask 153 (O4): ECU E1 Core 1, Start 86, Finish 90
Subtask 154 (O1): ECU E3 Core 2, Start 29, Finish 39
Subtask 155 (O2): ECU E4 Core 1, Start 89, Finish 99
Subtask 156 (O3): ECU E2 Core 1, Start 138, Finish 144
Subtask 157 (O4): ECU E2 Core 2, Start 78, Finish 82
Subtask 158 (O5): ECU E3 Core 1, Start 206, Finish 214
Load Imbalance: 40
Objective Function Value: 0.1525
Elapsed Time (this testcase): 6.16 seconds
Peak Memory Usage (this testcase): 1.273 MB
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
=== TestCase 3 ===
Makespan: 226

Schedule:
Subtask 1 (O1): ECU E2 Core 1, Start 16, Finish 26
Subtask 2 (O2): ECU E2 Core 2, Start 0, Finish 5
Subtask 3 (O3): ECU E3 Core 1, Start 96, Finish 106
Subtask 4 (O4): ECU E1 Core 1, Start 37, Finish 45
Subtask 5 (O1): ECU E1 Core 1, Start 125, Finish 135
Subtask 6 (O2): ECU E2 Core 2, Start 5, Finish 9
Subtask 7 (O3): ECU E2 Core 1, Start 26, Finish 34
Subtask 8 (O4): ECU E2 Core 1, Start 34, Finish 40
Subtask 9 (O1): ECU E3 Core 2, Start 54, Finish 58
Subtask 10 (O2): ECU E3 Core 1, Start 0, Finish 8
Subtask 11 (O3): ECU E4 Core 2, Start 39, Finish 45
Subtask 12 (O4): ECU E2 Core 2, Start 9, Finish 13
Subtask 13 (O1): ECU E3 Core 1, Start 163, Finish 173
Subtask 14 (O2): ECU E3 Core 1, Start 205, Finish 215
Subtask 15 (O3): ECU E2 Core 2, Start 0, Finish 4
Subtask 16 (O4): ECU E2 Core 2, Start 13, Finish 19
Subtask 17 (O5): ECU E2 Core 2, Start 215, Finish 219
Subtask 18 (O6): ECU E2 Core 2, Start 111, Finish 121
Subtask 19 (O1): ECU E4 Core 2, Start 45, Finish 57
Subtask 20 (O2): ECU E3 Core 1, Start 106, Finish 114
Subtask 21 (O3): ECU E4 Core 1, Start 173, Finish 183
Subtask 22 (O4): ECU E3 Core 1, Start 8, Finish 14
Subtask 23 (O5): ECU E2 Core 1, Start 40, Finish 48
Subtask 24 (O1): ECU E1 Core 1, Start 0, Finish 2
Subtask 25 (O2): ECU E2 Core 1, Start 4, Finish 7
Subtask 26 (O3): ECU E4 Core 1, Start 32, Finish 37
Subtask 27 (O4): ECU E3 Core 1, Start 131, Finish 136
Subtask 28 (O5): ECU E2 Core 2, Start 19, Finish 25
Subtask 29 (O6): ECU E3 Core 2, Start 58, Finish 60
Subtask 30 (O1): ECU E1 Core 1, Start 179, Finish 181
Subtask 31 (O2): ECU E2 Core 1, Start 121, Finish 124
Subtask 32 (O3): ECU E1 Core 1, Start 45, Finish 57
Subtask 33 (O4): ECU E2 Core 1, Start 7, Finish 11
Subtask 34 (O1): ECU E1 Core 1, Start 2, Finish 5
Subtask 35 (O2): ECU E4 Core 1, Start 185, Finish 191
Subtask 36 (O3): ECU E4 Core 1, Start 0, Finish 3
Subtask 37 (O4): ECU E1 Core 1, Start 135, Finish 139
Subtask 38 (O5): ECU E1 Core 1, Start 57, Finish 60
Subtask 39 (O6): ECU E3 Core 2, Start 139, Finish 145
Subtask 40 (O1): ECU E4 Core 2, Start 57, Finish 61
Subtask 41 (O2): ECU E4 Core 2, Start 95, Finish 98
Subtask 42 (O3): ECU E4 Core 1, Start 183, Finish 189
Subtask 43 (O4): ECU E4 Core 1, Start 37, Finish 47
Subtask 44 (O5): ECU E4 Core 2, Start 0, Finish 4
Subtask 45 (O1): ECU E3 Core 1, Start 48, Finish 50
Subtask 46 (O2): ECU E4 Core 2, Start 144, Finish 147
Subtask 47 (O3): ECU E4 Core 1, Start 3, Finish 11
Subtask 48 (O4): ECU E1 Core 1, Start 139, Finish 144
Subtask 49 (O5): ECU E2 Core 1, Start 48, Finish 53
Subtask 50 (O1): ECU E1 Core 1, Start 60, Finish 64
Subtask 50 (O1): ECU E3 Core 1, Start 60, Finish 64
Subtask 51 (O2): ECU E3 Core 2, Start 68, Finish 74
Subtask 52 (O3): ECU E1 Core 1, Start 64, Finish 68
Subtask 53 (O4): ECU E4 Core 1, Start 11, Finish 17
Subtask 54 (O5): ECU E4 Core 2, Start 61, Finish 65
Subtask 55 (O1): ECU E3 Core 1, Start 154, Finish 164
Subtask 56 (O2): ECU E1 Core 1, Start 144, Finish 154
Subtask 57 (O3): ECU E1 Core 1, Start 68, Finish 78
Subtask 58 (O4): ECU E3 Core 2, Start 0, Finish 12
Subtask 59 (O1): ECU E1 Core 1, Start 78, Finish 90
Subtask 60 (O2): ECU E3 Core 1, Start 14, Finish 20
Subtask 61 (O3): ECU E4 Core 2, Start 98, Finish 102
Subtask 62 (O4): ECU E2 Core 1, Start 53, Finish 56
Subtask 63 (O1): ECU E1 Core 1, Start 181, Finish 185
Subtask 64 (O2): ECU E1 Core 1, Start 154, Finish 156
Subtask 65 (O3): ECU E3 Core 1, Start 114, Finish 116
Subtask 66 (O4): ECU E3 Core 2, Start 12, Finish 24
Subtask 67 (O5): ECU E3 Core 1, Start 64, Finish 74
Subtask 68 (O6): ECU E1 Core 1, Start 90, Finish 98
Subtask 69 (O1): ECU E1 Core 1, Start 156, Finish 159
Subtask 70 (O2): ECU E4 Core 2, Start 65, Finish 69
Subtask 71 (O3): ECU E3 Core 1, Start 20, Finish 32
Subtask 72 (O4): ECU E2 Core 2, Start 32, Finish 36
Subtask 73 (O1): ECU E1 Core 1, Start 98, Finish 102
Subtask 74 (O2): ECU E2 Core 2, Start 36, Finish 41
Subtask 75 (O3): ECU E4 Core 1, Start 122, Finish 128
Subtask 76 (O4): ECU E3 Core 2, Start 24, Finish 28
Subtask 77 (O1): ECU E1 Core 1, Start 102, Finish 104
Subtask 77 (O1): ECU E4 Core 1, Start 102, Finish 104
Subtask 78 (O2): ECU E4 Core 2, Start 69, Finish 75
Subtask 79 (O3): ECU E1 Core 1, Start 185, Finish 195
Subtask 80 (O4): ECU E3 Core 1, Start 32, Finish 38
Subtask 81 (O5): ECU E3 Core 2, Start 104, Finish 108
Subtask 82 (O6): ECU E2 Core 1, Start 11, Finish 13
Subtask 83 (O1): ECU E1 Core 1, Start 5, Finish 11
Subtask 84 (O2): ECU E4 Core 2, Start 4, Finish 10
Subtask 85 (O3): ECU E2 Core 2, Start 64, Finish 74
Subtask 86 (O4): ECU E2 Core 1, Start 124, Finish 126
Subtask 87 (O5): ECU E2 Core 1, Start 56, Finish 64
Subtask 88 (O6): ECU E1 Core 1, Start 195, Finish 199
Subtask 89 (O1): ECU E2 Core 1, Start 11, Finish 17
Subtask 90 (O2): ECU E3 Core 1, Start 38, Finish 40
Subtask 91 (O3): ECU E2 Core 1, Start 64, Finish 70
Subtask 92 (O4): ECU E3 Core 1, Start 116, Finish 121
Subtask 93 (O5): ECU E3 Core 2, Start 199, Finish 209
Subtask 94 (O6): ECU E3 Core 1, Start 104, Finish 108
Subtask 95 (O1): ECU E1 Core 1, Start 110, Finish 112
Subtask 96 (O2): ECU E1 Core 1, Start 104, Finish 110
Subtask 97 (O3): ECU E2 Core 2, Start 163, Finish 173
Subtask 98 (O4): ECU E4 Core 1, Start 17, Finish 22
