Started parsing...
Finished parsing.
No improvement for 10 generations, stopping early.
=== TestCase 1 ===
Makespan: 155

Schedule:
Subtask 96 (O5): ECU E4 Core 2, Start 75, Finish 78
Subtask 97 (O1): ECU E3 Core 2, Start 112, Finish 120
Subtask 98 (O2): ECU E3 Core 1, Start 0, Finish 10
Subtask 99 (O3): ECU E1 Core 1, Start 87, Finish 93
Subtask 100 (O4): ECU E1 Core 1, Start 93, Finish 97
Subtask 100 (O4): ECU E3 Core 2, Start 93, Finish 97
Subtask 101 (O1): ECU E3 Core 1, Start 144, Finish 152
Subtask 102 (O2): ECU E3 Core 1, Start 84, Finish 86
Subtask 103 (O3): ECU E2 Core 1, Start 22, Finish 27
Subtask 104 (O4): ECU E2 Core 2, Start 52, Finish 54
Subtask 105 (O5): ECU E4 Core 1, Start 52, Finish 54
Subtask 106 (O6): ECU E2 Core 1, Start 124, Finish 134
Subtask 107 (O1): ECU E2 Core 1, Start 56, Finish 64
Subtask 108 (O2): ECU E1 Core 1, Start 27, Finish 37
Subtask 109 (O3): ECU E3 Core 2, Start 130, Finish 136
Subtask 110 (O4): ECU E3 Core 1, Start 61, Finish 67
Subtask 111 (O5): ECU E4 Core 1, Start 112, Finish 116
Subtask 112 (O6): ECU E3 Core 2, Start 32, Finish 37
Subtask 113 (O1): ECU E3 Core 2, Start 37, Finish 40
Subtask 114 (O2): ECU E2 Core 1, Start 90, Finish 93
Subtask 115 (O3): ECU E3 Core 1, Start 67, Finish 72
Subtask 116 (O4): ECU E4 Core 1, Start 86, Finish 88
Subtask 117 (O5): ECU E3 Core 1, Start 152, Finish 155
Subtask 118 (O6): ECU E3 Core 2, Start 40, Finish 44
Subtask 119 (O1): ECU E2 Core 2, Start 54, Finish 64
Subtask 120 (O2): ECU E4 Core 2, Start 5, Finish 13
Subtask 121 (O3): ECU E2 Core 1, Start 11, Finish 15
Subtask 122 (O4): ECU E2 Core 2, Start 81, Finish 85
Subtask 123 (O5): ECU E4 Core 2, Start 125, Finish 135
Subtask 124 (O6): ECU E4 Core 1, Start 88, Finish 100
Subtask 125 (O1): ECU E2 Core 2, Start 64, Finish 72
Subtask 126 (O2): ECU E3 Core 2, Start 97, Finish 100
Subtask 127 (O3): ECU E4 Core 1, Start 54, Finish 64
Subtask 128 (O4): ECU E1 Core 1, Start 134, Finish 144
Load Imbalance: 70
Objective Function Value: 0.1551
Elapsed Time (this testcase): 2.72 seconds
Peak Memory Usage (this testcase): 1.047 MB
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
No improvement for 10 generations, stopping early.
=== TestCase 2 ===
Makespan: 196

Schedule:
Subtask 1 (O1): ECU E3 Core 1, Start 26, Finish 38
Subtask 2 (O2): ECU E4 Core 1, Start 32, Finish 42
Subtask 3 (O3): ECU E1 Core 1, Start 123, Finish 128
Subtask 4 (O4): ECU E2 Core 2, Start 0, Finish 4
Subtask 5 (O1): ECU E1 Core 1, Start 65, Finish 67
Subtask 5 (O1): ECU E3 Core 1, Start 65, Finish 67
Subtask 6 (O2): ECU E2 Core 1, Start 10, Finish 20
Subtask 7 (O3): ECU E4 Core 1, Start 0, Finish 10
Subtask 8 (O4): ECU E4 Core 2, Start 79, Finish 91
Subtask 9 (O5): ECU E1 Core 1, Start 67, Finish 73
Subtask 9 (O5): ECU E3 Core 2, Start 67, Finish 73
Subtask 10 (O1): ECU E1 Core 1, Start 164, Finish 174
Subtask 11 (O2): ECU E3 Core 2, Start 73, Finish 85
Subtask 12 (O3): ECU E3 Core 1, Start 0, Finish 3
Subtask 13 (O4): ECU E3 Core 2, Start 117, Finish 127
Subtask 14 (O1): ECU E3 Core 1, Start 127, Finish 139
Subtask 15 (O2): ECU E3 Core 1, Start 139, Finish 145
Subtask 16 (O3): ECU E2 Core 1, Start 180, Finish 186
Subtask 17 (O4): ECU E2 Core 1, Start 0, Finish 8
