Started parsing...
Finished parsing.
=== TestCase 1 ===
Makespan: 113

Schedule:
Subtask 1 (O1): ECU E1 Core 1, Start 4, Finish 9
Subtask 37 (O3): ECU E2 Core 1, Start 47, Finish 57
Subtask 38 (O4): ECU E3 Core 1, Start 43, Finish 47
Subtask 39 (O5): ECU E1 Core 1, Start 35, Finish 38
Subtask 40 (O6): ECU E4 Core 2, Start 43, Finish 46
Subtask 41 (O1): ECU E1 Core 1, Start 38, Finish 44
Subtask 42 (O2): ECU E3 Core 2, Start 46, Finish 56
Subtask 43 (O3): ECU E1 Core 1, Start 44, Finish 56
Subtask 44 (O4): ECU E4 Core 2, Start 46, Finish 52
Subtask 45 (O1): ECU E3 Core 1, Start 47, Finish 52
Subtask 46 (O2): ECU E4 Core 1, Start 52, Finish 56
Subtask 47 (O3): ECU E3 Core 1, Start 52, Finish 54
Subtask 48 (O4): ECU E1 Core 1, Start 56, Finish 58
Subtask 49 (O5): ECU E4 Core 2, Start 54, Finish 60
Subtask 50 (O6): ECU E3 Core 1, Start 58, Finish 64
Subtask 51 (O1): ECU E3 Core 2, Start 56, Finish 62
Subtask 52 (O2): ECU E4 Core 1, Start 56, Finish 58
Subtask 53 (O3): ECU E2 Core 1, Start 57, Finish 67
Subtask 54 (O4): ECU E4 Core 1, Start 58, Finish 63
Subtask 55 (O5): ECU E4 Core 2, Start 60, Finish 64
Subtask 56 (O6): ECU E3 Core 2, Start 64, Finish 68
Subtask 57 (O1): ECU E4 Core 1, Start 63, Finish 66
Subtask 58 (O2): ECU E1 Core 1, Start 66, Finish 69
Subtask 59 (O3): ECU E3 Core 1, Start 64, Finish 72
Subtask 60 (O4): ECU E2 Core 1, Start 67, Finish 71
Subtask 61 (O1): ECU E4 Core 2, Start 64, Finish 67
Subtask 62 (O2): ECU E4 Core 1, Start 66, Finish 74
Subtask 63 (O3): ECU E4 Core 2, Start 74, Finish 76
Subtask 64 (O4): ECU E3 Core 2, Start 68, Finish 76
Subtask 65 (O5): ECU E3 Core 1, Start 72, Finish 78
Subtask 66 (O6): ECU E1 Core 1, Start 69, Finish 75
Subtask 67 (O1): ECU E4 Core 1, Start 74, Finish 78
Subtask 68 (O2): ECU E1 Core 1, Start 75, Finish 83
Subtask 69 (O3): ECU E2 Core 1, Start 78, Finish 81
Subtask 70 (O4): ECU E3 Core 2, Start 78, Finish 88
Subtask 71 (O1): ECU E2 Core 1, Start 81, Finish 84
Subtask 72 (O2): ECU E4 Core 2, Start 84, Finish 88
Subtask 73 (O3): ECU E3 Core 1, Start 88, Finish 100
Subtask 74 (O4): ECU E4 Core 1, Start 78, Finish 86
Subtask 75 (O1): ECU E2 Core 1, Start 84, Finish 92
Subtask 76 (O2): ECU E1 Core 1, Start 83, Finish 86
Subtask 77 (O3): ECU E4 Core 1, Start 86, Finish 90
Subtask 78 (O4): ECU E3 Core 2, Start 88, Finish 90
Subtask 79 (O5): ECU E4 Core 2, Start 88, Finish 98
Subtask 80 (O6): ECU E1 Core 1, Start 90, Finish 92
Load Imbalance: 82
Objective Function Value: 0.1728
Elapsed Time (this testcase): 0.02 seconds
Peak Memory Usage (this testcase): 0.039 MB
=== TestCase 3 ===
Makespan: 137

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 0, Finish 4
Subtask 2 (O2): ECU E3 Core 1, Start 4, Finish 12
Subtask 3 (O3): ECU E1 Core 1, Start 10, Finish 16
Subtask 4 (O4): ECU E4 Core 2, Start 12, Finish 18
Subtask 5 (O5): ECU E3 Core 1, Start 16, Finish 28
Subtask 6 (O6): ECU E1 Core 1, Start 16, Finish 19
Subtask 7 (O1): ECU E3 Core 2, Start 12, Finish 20
Subtask 8 (O2): ECU E2 Core 1, Start 20, Finish 32
Subtask 9 (O3): ECU E4 Core 1, Start 20, Finish 24
Subtask 10 (O4): ECU E4 Core 2, Start 20, Finish 24
Subtask 11 (O5): ECU E3 Core 2, Start 32, Finish 40
Subtask 12 (O1): ECU E1 Core 1, Start 19, Finish 29
Subtask 13 (O2): ECU E1 Core 1, Start 29, Finish 33
Subtask 14 (O3): ECU E4 Core 1, Start 33, Finish 43
Subtask 15 (O4): ECU E4 Core 2, Start 33, Finish 37
Subtask 16 (O5): ECU E3 Core 1, Start 43, Finish 46
Subtask 17 (O1): ECU E2 Core 1, Start 32, Finish 36
Subtask 18 (O2): ECU E2 Core 1, Start 36, Finish 39
Subtask 19 (O3): ECU E4 Core 2, Start 39, Finish 45
Subtask 20 (O4): ECU E1 Core 1, Start 33, Finish 39
Subtask 21 (O5): ECU E2 Core 1, Start 45, Finish 57
Subtask 22 (O6): ECU E3 Core 2, Start 40, Finish 45
Subtask 23 (O1): ECU E1 Core 1, Start 39, Finish 49
Subtask 24 (O2): ECU E4 Core 1, Start 49, Finish 53
Subtask 25 (O3): ECU E3 Core 2, Start 45, Finish 51
Subtask 26 (O4): ECU E4 Core 2, Start 51, Finish 59
Subtask 27 (O5): ECU E3 Core 1, Start 51, Finish 55
Subtask 28 (O1): ECU E3 Core 2, Start 51, Finish 55
Subtask 29 (O2): ECU E1 Core 1, Start 49, Finish 51
Subtask 30 (O3): ECU E4 Core 1, Start 55, Finish 59
Subtask 31 (O4): ECU E3 Core 1, Start 55, Finish 67
Subtask 32 (O5): ECU E3 Core 2, Start 55, Finish 59
Subtask 33 (O6): ECU E3 Core 2, Start 59, Finish 65
Subtask 34 (O1): ECU E4 Core 1, Start 59, Finish 61
Subtask 35 (O2): ECU E1 Core 1, Start 61, Finish 65
Subtask 36 (O3): ECU E2 Core 1, Start 61, Finish 65
Subtask 37 (O4): ECU E4 Core 2, Start 65, Finish 69
Subtask 38 (O1): ECU E1 Core 1, Start 0, Finish 10
Subtask 39 (O2): ECU E3 Core 1, Start 0, Finish 4
Subtask 40 (O3): ECU E3 Core 2, Start 0, Finish 12
Subtask 41 (O4): ECU E2 Core 1, Start 10, Finish 16
Subtask 42 (O5): ECU E4 Core 1, Start 16, Finish 18
Subtask 43 (O6): ECU E4 Core 1, Start 61, Finish 67
Subtask 44 (O1): ECU E2 Core 1, Start 65, Finish 70
Subtask 45 (O2): ECU E3 Core 2, Start 70, Finish 82
Subtask 46 (O3): ECU E3 Core 1, Start 67, Finish 73
Subtask 47 (O4): ECU E4 Core 1, Start 67, Finish 73
Subtask 48 (O5): ECU E4 Core 2, Start 73, Finish 77
Subtask 49 (O6): ECU E1 Core 1, Start 65, Finish 69
Subtask 50 (O1): ECU E3 Core 1, Start 73, Finish 85
Subtask 51 (O2): ECU E1 Core 1, Start 85, Finish 95
Subtask 52 (O3): ECU E4 Core 1, Start 85, Finish 87
Subtask 53 (O4): ECU E2 Core 1, Start 87, Finish 91
Subtask 54 (O5): ECU E4 Core 2, Start 95, Finish 103
Subtask 55 (O1): ECU E2 Core 1, Start 91, Finish 93
Subtask 56 (O2): ECU E3 Core 2, Start 82, Finish 84
Subtask 57 (O3): ECU E3 Core 2, Start 84, Finish 89
Subtask 58 (O4): ECU E3 Core 1, Start 93, Finish 105
Subtask 59 (O5): ECU E4 Core 1, Start 87, Finish 91
Subtask 60 (O6): ECU E3 Core 2, Start 91, Finish 94
Subtask 61 (O1): ECU E2 Core 1, Start 93, Finish 96
Subtask 62 (O2): ECU E4 Core 1, Start 91, Finish 95
Subtask 63 (O3): ECU E3 Core 2, Start 95, Finish 101
Subtask 64 (O4): ECU E1 Core 1, Start 96, Finish 101
Subtask 65 (O5): ECU E4 Core 1, Start 96, Finish 101
Subtask 66 (O6): ECU E2 Core 1, Start 101, Finish 107
Subtask 67 (O1): ECU E3 Core 2, Start 101, Finish 105
Subtask 68 (O2): ECU E4 Core 1, Start 101, Finish 113
Subtask 69 (O3): ECU E1 Core 1, Start 101, Finish 111
Subtask 70 (O4): ECU E4 Core 2, Start 113, Finish 115
Subtask 71 (O1): ECU E3 Core 1, Start 105, Finish 113
Subtask 72 (O2): ECU E3 Core 2, Start 113, Finish 121
Subtask 73 (O3): ECU E1 Core 1, Start 121, Finish 126
Subtask 74 (O4): ECU E2 Core 1, Start 113, Finish 118
Subtask 75 (O1): ECU E3 Core 1, Start 113, Finish 116
Subtask 76 (O2): ECU E4 Core 1, Start 116, Finish 124
Subtask 77 (O3): ECU E2 Core 1, Start 118, Finish 123
Subtask 78 (O4): ECU E4 Core 2, Start 123, Finish 131
Subtask 79 (O5): ECU E3 Core 1, Start 116, Finish 119
Subtask 80 (O6): ECU E3 Core 1, Start 131, Finish 137
Load Imbalance: 115
Objective Function Value: 0.2368
Elapsed Time (this testcase): 0.02 seconds
Peak Memory Usage (this testcase): 0.040 MB
=== TestCase 4 ===
Makespan: 137

Schedule:
Subtask 1 (O1): ECU E2 Core 1, Start 12, Finish 16
Subtask 2 (O2): ECU E4 Core 1, Start 0, Finish 8
Subtask 3 (O3): ECU E4 Core 2, Start 16, Finish 22
Subtask 4 (O4): ECU E4 Core 1, Start 8, Finish 20
Subtask 5 (O5): ECU E3 Core 2, Start 10, Finish 14
Subtask 6 (O6): ECU E3 Core 2, Start 14, Finish 22
Subtask 7 (O1): ECU E4 Core 1, Start 20, Finish 24
Subtask 8 (O2): ECU E2 Core 1, Start 24, Finish 28
Subtask 9 (O3): ECU E3 Core 2, Start 24, Finish 32
Subtask 10 (O4): ECU E4 Core 2, Start 32, Finish 34
Subtask 11 (O5): ECU E3 Core 1, Start 24, Finish 34
Subtask 12 (O6): ECU E1 Core 1, Start 34, Finish 36
Subtask 13 (O1): ECU E4 Core 1, Start 24, Finish 34
Subtask 14 (O2): ECU E3 Core 2, Start 32, Finish 34
Subtask 15 (O3): ECU E3 Core 1, Start 34, Finish 46
Subtask 16 (O4): ECU E3 Core 2, Start 46, Finish 54
Subtask 17 (O5): ECU E2 Core 1, Start 34, Finish 36
Subtask 18 (O1): ECU E4 Core 1, Start 34, Finish 40
Subtask 19 (O2): ECU E4 Core 2, Start 34, Finish 46
Subtask 20 (O3): ECU E4 Core 1, Start 40, Finish 46
Subtask 21 (O4): ECU E3 Core 1, Start 46, Finish 51
Subtask 22 (O1): ECU E1 Core 1, Start 36, Finish 42
Subtask 23 (O2): ECU E2 Core 1, Start 42, Finish 46
Subtask 24 (O3): ECU E1 Core 1, Start 42, Finish 46
Subtask 25 (O4): ECU E4 Core 1, Start 46, Finish 49
Subtask 26 (O5): ECU E2 Core 1, Start 49, Finish 61
Subtask 27 (O1): ECU E1 Core 1, Start 46, Finish 48
Subtask 28 (O2): ECU E4 Core 2, Start 48, Finish 60
Subtask 29 (O3): ECU E1 Core 1, Start 60, Finish 63
Subtask 30 (O4): ECU E4 Core 1, Start 63, Finish 73
Subtask 31 (O5): ECU E3 Core 1, Start 51, Finish 59
Subtask 32 (O6): ECU E3 Core 2, Start 73, Finish 79
Subtask 33 (O1): ECU E3 Core 1, Start 59, Finish 62
Subtask 34 (O2): ECU E4 Core 2, Start 60, Finish 65
Subtask 35 (O3): ECU E2 Core 1, Start 61, Finish 66
Subtask 36 (O4): ECU E3 Core 1, Start 66, Finish 74
Subtask 37 (O5): ECU E2 Core 1, Start 66, Finish 68
Subtask 38 (O1): ECU E1 Core 1, Start 63, Finish 73
Subtask 39 (O2): ECU E4 Core 2, Start 65, Finish 75
Subtask 40 (O3): ECU E4 Core 1, Start 73, Finish 77
Subtask 41 (O4): ECU E3 Core 1, Start 74, Finish 79
Subtask 42 (O5): ECU E4 Core 2, Start 75, Finish 87
Subtask 43 (O1): ECU E1 Core 1, Start 73, Finish 79
Subtask 44 (O2): ECU E2 Core 1, Start 68, Finish 70
Subtask 45 (O3): ECU E2 Core 1, Start 70, Finish 78
Subtask 46 (O4): ECU E4 Core 1, Start 77, Finish 83
Subtask 47 (O5): ECU E3 Core 1, Start 83, Finish 87
Subtask 48 (O1): ECU E2 Core 1, Start 0, Finish 12
Subtask 49 (O2): ECU E1 Core 1, Start 12, Finish 18
Subtask 50 (O3): ECU E3 Core 1, Start 18, Finish 24
Subtask 51 (O4): ECU E2 Core 1, Start 78, Finish 82
Subtask 52 (O5): ECU E3 Core 2, Start 79, Finish 81
Subtask 53 (O6): ECU E3 Core 2, Start 0, Finish 10
Subtask 54 (O1): ECU E1 Core 1, Start 79, Finish 83
Subtask 55 (O2): ECU E3 Core 2, Start 83, Finish 93
Subtask 56 (O3): ECU E4 Core 1, Start 83, Finish 89
Subtask 57 (O4): ECU E1 Core 1, Start 93, Finish 95
Subtask 58 (O5): ECU E2 Core 1, Start 83, Finish 86
Subtask 59 (O1): ECU E2 Core 1, Start 86, Finish 96
Subtask 60 (O2): ECU E3 Core 1, Start 87, Finish 95
Subtask 61 (O3): ECU E4 Core 2, Start 87, Finish 92
Subtask 62 (O4): ECU E4 Core 1, Start 89, Finish 91
Subtask 63 (O1): ECU E1 Core 1, Start 95, Finish 107
Subtask 64 (O2): ECU E4 Core 1, Start 91, Finish 94
Subtask 65 (O3): ECU E2 Core 1, Start 96, Finish 100
Subtask 66 (O4): ECU E4 Core 2, Start 92, Finish 96
Subtask 67 (O5): ECU E3 Core 2, Start 107, Finish 110
Subtask 68 (O6): ECU E4 Core 1, Start 94, Finish 97
Subtask 69 (O1): ECU E3 Core 1, Start 95, Finish 99
Subtask 70 (O2): ECU E4 Core 2, Start 99, Finish 104
Subtask 71 (O3): ECU E4 Core 1, Start 99, Finish 107
Subtask 72 (O4): ECU E3 Core 1, Start 107, Finish 115
Subtask 73 (O5): ECU E2 Core 1, Start 100, Finish 104
Subtask 74 (O6): ECU E2 Core 1, Start 104, Finish 112
Subtask 75 (O1): ECU E1 Core 1, Start 107, Finish 113
Subtask 76 (O2): ECU E4 Core 2, Start 104, Finish 110
Subtask 77 (O3): ECU E2 Core 1, Start 112, Finish 117
Subtask 78 (O4): ECU E4 Core 1, Start 110, Finish 116
Subtask 79 (O5): ECU E3 Core 2, Start 113, Finish 125
Subtask 80 (O6): ECU E4 Core 2, Start 125, Finish 137
Load Imbalance: 125
Objective Function Value: 0.2340
Elapsed Time (this testcase): 0.01 seconds
Peak Memory Usage (this testcase): 0.040 MB
=== TestCase 5 ===
Makespan: 123

Schedule:
Subtask 1 (O1): ECU E4 Core 1, Start 0, Finish 4
Subtask 2 (O2): ECU E4 Core 2, Start 0, Finish 2
Subtask 3 (O3): ECU E4 Core 2, Start 2, Finish 12
Subtask 4 (O4): ECU E4 Core 1, Start 12, Finish 15
Subtask 5 (O5): ECU E1 Core 1, Start 16, Finish 20
Subtask 6 (O6): ECU E3 Core 1, Start 10, Finish 14
Subtask 7 (O1): ECU E4 Core 2, Start 12, Finish 18
Subtask 8 (O2): ECU E3 Core 1, Start 14, Finish 18
Subtask 9 (O3): ECU E4 Core 1, Start 18, Finish 28
Subtask 10 (O4): ECU E3 Core 1, Start 18, Finish 30
Subtask 11 (O1): ECU E4 Core 2, Start 18, Finish 24
Subtask 12 (O2): ECU E4 Core 2, Start 24, Finish 34
Subtask 13 (O3): ECU E1 Core 1, Start 20, Finish 25
Subtask 14 (O4): ECU E3 Core 2, Start 28, Finish 38
Subtask 15 (O5): ECU E1 Core 1, Start 38, Finish 44
Subtask 16 (O6): ECU E2 Core 1, Start 34, Finish 38
Subtask 17 (O1): ECU E2 Core 1, Start 38, Finish 48
Subtask 18 (O2): ECU E4 Core 1, Start 28, Finish 40
Subtask 19 (O3): ECU E1 Core 1, Start 44, Finish 49
Subtask 20 (O4): ECU E3 Core 1, Start 49, Finish 53
Subtask 21 (O5): ECU E4 Core 2, Start 40, Finish 45
Subtask 22 (O1): ECU E3 Core 2, Start 38, Finish 44
Subtask 23 (O2): ECU E4 Core 1, Start 40, Finish 46
Subtask 24 (O3): ECU E3 Core 2, Start 46, Finish 58
Subtask 25 (O4): ECU E2 Core 1, Start 48, Finish 53
Subtask 26 (O5): ECU E4 Core 2, Start 58, Finish 66
Subtask 27 (O1): ECU E1 Core 1, Start 49, Finish 57
Subtask 27 (O1): ECU E4 Core 1, Start 49, Finish 57
Subtask 28 (O2): ECU E2 Core 1, Start 53, Finish 59
Subtask 29 (O3): ECU E3 Core 1, Start 53, Finish 56
Subtask 30 (O4): ECU E3 Core 1, Start 59, Finish 64
Subtask 31 (O5): ECU E1 Core 1, Start 57, Finish 67
Subtask 32 (O1): ECU E4 Core 1, Start 57, Finish 63
Subtask 33 (O2): ECU E3 Core 2, Start 63, Finish 71
Subtask 34 (O3): ECU E4 Core 1, Start 63, Finish 69
Subtask 35 (O4): ECU E3 Core 1, Start 71, Finish 81
Subtask 36 (O1): ECU E4 Core 2, Start 66, Finish 76
Subtask 37 (O2): ECU E4 Core 1, Start 69, Finish 77
Subtask 38 (O3): ECU E2 Core 1, Start 77, Finish 82
Subtask 39 (O4): ECU E3 Core 2, Start 77, Finish 82
Subtask 40 (O1): ECU E4 Core 2, Start 76, Finish 86
Subtask 41 (O2): ECU E1 Core 1, Start 67, Finish 73
Subtask 42 (O3): ECU E4 Core 1, Start 86, Finish 94
Subtask 43 (O4): ECU E1 Core 1, Start 73, Finish 78
Subtask 44 (O5): ECU E3 Core 1, Start 81, Finish 87
Subtask 45 (O1): ECU E1 Core 1, Start 78, Finish 82
Subtask 46 (O2): ECU E2 Core 1, Start 82, Finish 86
Subtask 47 (O3): ECU E1 Core 1, Start 82, Finish 87
Subtask 48 (O4): ECU E3 Core 2, Start 82, Finish 88
Subtask 49 (O5): ECU E2 Core 1, Start 86, Finish 92
Subtask 50 (O1): ECU E1 Core 1, Start 87, Finish 91
Subtask 51 (O2): ECU E4 Core 2, Start 91, Finish 103
Subtask 52 (O3): ECU E3 Core 1, Start 103, Finish 105
Subtask 53 (O4): ECU E3 Core 2, Start 88, Finish 90
Subtask 54 (O1): ECU E3 Core 2, Start 90, Finish 95
Subtask 55 (O2): ECU E2 Core 1, Start 92, Finish 96
Subtask 56 (O3): ECU E4 Core 1, Start 94, Finish 98
Subtask 57 (O4): ECU E3 Core 2, Start 98, Finish 101
Subtask 58 (O5): ECU E1 Core 1, Start 101, Finish 113
Subtask 59 (O1): ECU E4 Core 1, Start 98, Finish 102
Subtask 60 (O2): ECU E2 Core 1, Start 96, Finish 108
Subtask 61 (O3): ECU E2 Core 1, Start 108, Finish 114
Subtask 62 (O4): ECU E3 Core 2, Start 114, Finish 118
Subtask 63 (O5): ECU E4 Core 1, Start 102, Finish 105
Subtask 64 (O6): ECU E4 Core 2, Start 103, Finish 115
Subtask 65 (O1): ECU E3 Core 1, Start 0, Finish 10
Subtask 66 (O2): ECU E1 Core 1, Start 10, Finish 16
Subtask 67 (O3): ECU E3 Core 2, Start 16, Finish 28
Subtask 68 (O4): ECU E2 Core 1, Start 28, Finish 34
Subtask 69 (O1): ECU E3 Core 1, Start 105, Finish 110
Subtask 70 (O2): ECU E4 Core 1, Start 105, Finish 111
Subtask 71 (O3): ECU E1 Core 1, Start 113, Finish 117
Subtask 71 (O3): ECU E3 Core 1, Start 113, Finish 117
Subtask 72 (O4): ECU E4 Core 1, Start 111, Finish 123
Subtask 73 (O5): ECU E4 Core 2, Start 115, Finish 121
Load Imbalance: 129
Objective Function Value: 0.2347
Elapsed Time (this testcase): 0.02 seconds
Peak Memory Usage (this testcase): 0.038 MB
=== TestCase 6 ===
Makespan: 118

Schedule:
Subtask 1 (O1): ECU E3 Core 1, Start 12, Finish 22
Subtask 2 (O2): ECU E2 Core 1, Start 22, Finish 24
Subtask 3 (O3): ECU E3 Core 2, Start 24, Finish 30
Subtask 4 (O4): ECU E4 Core 1, Start 22, Finish 26
Subtask 5 (O1): ECU E4 Core 2, Start 20, Finish 30
Subtask 6 (O2): ECU E1 Core 1, Start 30, Finish 35
Subtask 7 (O3): ECU E2 Core 1, Start 30, Finish 38
Subtask 8 (O4): ECU E3 Core 1, Start 38, Finish 44
Subtask 9 (O1): ECU E4 Core 1, Start 26, Finish 32
Subtask 10 (O2): ECU E1 Core 1, Start 35, Finish 39
Subtask 11 (O3): ECU E3 Core 2, Start 32, Finish 42
Subtask 12 (O4): ECU E4 Core 2, Start 30, Finish 34
