Started parsing...
Finished parsing.
=== TestCase 1 ===
Makespan: 191

Schedule:
Subtask 1 (O1): ECU E2 Core 1, Start 6, Finish 18
Subtask 79 (O2): ECU E3 Core 1, Start 107, Finish 119
Subtask 80 (O3): ECU E3 Core 2, Start 108, Finish 114
Subtask 81 (O4): ECU E4 Core 1, Start 119, Finish 125
Subtask 82 (O5): ECU E3 Core 2, Start 118, Finish 124
Subtask 83 (O6): ECU E2 Core 1, Start 119, Finish 127
Subtask 84 (O1): ECU E3 Core 1, Start 119, Finish 131
Subtask 85 (O2): ECU E4 Core 2, Start 120, Finish 126
Subtask 86 (O3): ECU E1 Core 1, Start 126, Finish 134
Subtask 87 (O4): ECU E3 Core 2, Start 126, Finish 132
Subtask 88 (O1): ECU E4 Core 1, Start 125, Finish 133
Subtask 89 (O2): ECU E4 Core 2, Start 126, Finish 128
Subtask 90 (O3): ECU E4 Core 2, Start 128, Finish 138
Subtask 91 (O4): ECU E2 Core 1, Start 127, Finish 129
Subtask 92 (O1): ECU E2 Core 1, Start 129, Finish 133
Subtask 93 (O2): ECU E2 Core 1, Start 133, Finish 139
Subtask 94 (O3): ECU E3 Core 1, Start 139, Finish 144
Subtask 95 (O4): ECU E3 Core 2, Start 132, Finish 140
Subtask 96 (O5): ECU E4 Core 1, Start 139, Finish 142
Subtask 97 (O1): ECU E4 Core 2, Start 138, Finish 146
Subtask 98 (O2): ECU E3 Core 2, Start 140, Finish 150
Subtask 99 (O3): ECU E1 Core 1, Start 150, Finish 156
Subtask 100 (O4): ECU E2 Core 1, Start 150, Finish 154
Subtask 101 (O1): ECU E4 Core 1, Start 142, Finish 150
Subtask 102 (O2): ECU E3 Core 1, Start 144, Finish 146
Subtask 103 (O3): ECU E2 Core 1, Start 154, Finish 159
Subtask 104 (O4): ECU E3 Core 1, Start 159, Finish 161
Subtask 105 (O5): ECU E4 Core 2, Start 146, Finish 148
Subtask 106 (O6): ECU E4 Core 2, Start 148, Finish 158
Subtask 107 (O1): ECU E3 Core 2, Start 150, Finish 158
Subtask 108 (O2): ECU E1 Core 1, Start 156, Finish 166
Subtask 109 (O3): ECU E4 Core 1, Start 166, Finish 172
Subtask 110 (O4): ECU E3 Core 2, Start 166, Finish 172
Subtask 111 (O5): ECU E4 Core 2, Start 158, Finish 162
Subtask 112 (O6): ECU E3 Core 1, Start 161, Finish 166
Subtask 113 (O1): ECU E4 Core 2, Start 162, Finish 165
Subtask 114 (O2): ECU E2 Core 1, Start 159, Finish 162
Subtask 115 (O3): ECU E2 Core 1, Start 165, Finish 170
Subtask 116 (O4): ECU E4 Core 2, Start 165, Finish 167
Subtask 117 (O5): ECU E1 Core 1, Start 170, Finish 173
Subtask 118 (O6): ECU E3 Core 1, Start 166, Finish 170
Subtask 119 (O1): ECU E4 Core 2, Start 167, Finish 177
Subtask 120 (O2): ECU E3 Core 1, Start 170, Finish 178
Subtask 121 (O3): ECU E2 Core 1, Start 170, Finish 174
Subtask 122 (O4): ECU E3 Core 2, Start 177, Finish 181
Subtask 123 (O5): ECU E4 Core 1, Start 181, Finish 191
Subtask 124 (O6): ECU E4 Core 2, Start 178, Finish 190
Subtask 125 (O1): ECU E1 Core 1, Start 173, Finish 181
Subtask 126 (O2): ECU E3 Core 1, Start 178, Finish 181
Subtask 127 (O3): ECU E3 Core 1, Start 181, Finish 191
Subtask 128 (O4): ECU E1 Core 1, Start 181, Finish 191
Load Imbalance: 169
Objective Function Value: 0.2041
Elapsed Time (this testcase): 0.03 seconds
Peak Memory Usage (this testcase): 0.055 MB
=== TestCase 2 ===
Makespan: 219

Schedule:
Subtask 1 (O1): ECU E4 Core 2, Start 0, Finish 12
Subtask 2 (O2): ECU E1 Core 1, Start 8, Finish 18
Subtask 3 (O3): ECU E4 Core 1, Start 18, Finish 23
Subtask 4 (O4): ECU E1 Core 1, Start 18, Finish 22
Subtask 5 (O1): ECU E1 Core 1, Start 22, Finish 24
Subtask 5 (O1): ECU E3 Core 1, Start 22, Finish 24
Subtask 6 (O2): ECU E1 Core 1, Start 24, Finish 34
Subtask 7 (O3): ECU E4 Core 2, Start 12, Finish 22
Subtask 8 (O4): ECU E3 Core 2, Start 34, Finish 46
Subtask 9 (O5): ECU E2 Core 1, Start 24, Finish 30
Subtask 10 (O1): ECU E4 Core 2, Start 22, Finish 32
Subtask 11 (O2): ECU E4 Core 1, Start 23, Finish 35
Subtask 12 (O3): ECU E3 Core 1, Start 24, Finish 27
Subtask 13 (O4): ECU E3 Core 1, Start 35, Finish 45
Subtask 14 (O1): ECU E3 Core 1, Start 0, Finish 12
Subtask 15 (O2): ECU E3 Core 2, Start 12, Finish 18
Subtask 16 (O3): ECU E2 Core 1, Start 18, Finish 24
Subtask 17 (O4): ECU E1 Core 1, Start 0, Finish 8
Subtask 18 (O5): ECU E4 Core 1, Start 8, Finish 10
Subtask 19 (O6): ECU E2 Core 1, Start 30, Finish 36
Subtask 20 (O1): ECU E4 Core 2, Start 32, Finish 35
Subtask 21 (O2): ECU E1 Core 1, Start 35, Finish 43
Subtask 22 (O3): ECU E4 Core 1, Start 35, Finish 40
Subtask 23 (O4): ECU E4 Core 2, Start 43, Finish 47
Subtask 24 (O5): ECU E4 Core 1, Start 40, Finish 52
Subtask 25 (O1): ECU E2 Core 1, Start 36, Finish 46
Subtask 26 (O2): ECU E3 Core 1, Start 45, Finish 49
Subtask 27 (O3): ECU E1 Core 1, Start 43, Finish 51
Subtask 28 (O4): ECU E3 Core 2, Start 51, Finish 63
Subtask 29 (O1): ECU E4 Core 2, Start 47, Finish 59
Subtask 30 (O2): ECU E2 Core 1, Start 59, Finish 71
Subtask 31 (O3): ECU E3 Core 1, Start 71, Finish 73
Subtask 32 (O4): ECU E1 Core 1, Start 59, Finish 61
Subtask 33 (O1): ECU E4 Core 1, Start 52, Finish 55
Subtask 34 (O2): ECU E1 Core 1, Start 61, Finish 67
Subtask 35 (O3): ECU E4 Core 1, Start 67, Finish 69
Subtask 36 (O4): ECU E4 Core 2, Start 59, Finish 65
Subtask 37 (O1): ECU E3 Core 2, Start 63, Finish 67
Subtask 38 (O2): ECU E4 Core 2, Start 65, Finish 67
Subtask 39 (O3): ECU E1 Core 1, Start 67, Finish 77
Subtask 40 (O4): ECU E3 Core 2, Start 67, Finish 73
Subtask 41 (O5): ECU E4 Core 2, Start 67, Finish 72
Subtask 42 (O6): ECU E4 Core 1, Start 77, Finish 80
Subtask 43 (O1): ECU E2 Core 1, Start 71, Finish 79
Subtask 44 (O2): ECU E4 Core 2, Start 72, Finish 80
Subtask 45 (O3): ECU E3 Core 1, Start 73, Finish 75
Subtask 46 (O4): ECU E3 Core 2, Start 75, Finish 85
Subtask 47 (O5): ECU E1 Core 1, Start 77, Finish 89
Subtask 48 (O6): ECU E2 Core 1, Start 80, Finish 82
Subtask 49 (O1): ECU E3 Core 1, Start 75, Finish 87
Subtask 50 (O2): ECU E2 Core 1, Start 82, Finish 87
Subtask 51 (O3): ECU E4 Core 1, Start 80, Finish 84
Subtask 52 (O4): ECU E4 Core 2, Start 87, Finish 91
Subtask 53 (O5): ECU E4 Core 1, Start 84, Finish 88
Subtask 54 (O6): ECU E3 Core 2, Start 91, Finish 93
Subtask 55 (O1): ECU E3 Core 1, Start 87, Finish 93
Subtask 56 (O2): ECU E2 Core 1, Start 87, Finish 93
Subtask 57 (O3): ECU E4 Core 1, Start 88, Finish 100
Subtask 58 (O4): ECU E4 Core 2, Start 100, Finish 104
Subtask 59 (O5): ECU E2 Core 1, Start 93, Finish 97
Subtask 60 (O6): ECU E3 Core 1, Start 93, Finish 97
Subtask 61 (O1): ECU E1 Core 1, Start 93, Finish 98
Subtask 61 (O1): ECU E3 Core 2, Start 93, Finish 98
Subtask 62 (O2): ECU E3 Core 1, Start 97, Finish 101
Subtask 63 (O3): ECU E2 Core 1, Start 98, Finish 110
Subtask 64 (O4): ECU E1 Core 1, Start 101, Finish 113
Subtask 64 (O4): ECU E3 Core 2, Start 101, Finish 113
Subtask 65 (O1): ECU E4 Core 1, Start 100, Finish 103
Subtask 66 (O2): ECU E3 Core 1, Start 103, Finish 109
Subtask 67 (O3): ECU E4 Core 1, Start 109, Finish 119
Subtask 68 (O4): ECU E4 Core 2, Start 104, Finish 110
Subtask 69 (O5): ECU E3 Core 1, Start 109, Finish 114
Subtask 70 (O6): ECU E2 Core 1, Start 110, Finish 116
Subtask 71 (O1): ECU E4 Core 2, Start 110, Finish 120
Subtask 72 (O2): ECU E1 Core 1, Start 113, Finish 119
Subtask 73 (O3): ECU E3 Core 2, Start 120, Finish 123
Subtask 74 (O4): ECU E3 Core 1, Start 123, Finish 129
Subtask 75 (O5): ECU E2 Core 1, Start 129, Finish 137
Subtask 76 (O6): ECU E4 Core 1, Start 120, Finish 126
Subtask 77 (O1): ECU E4 Core 2, Start 120, Finish 130
Subtask 78 (O2): ECU E1 Core 1, Start 119, Finish 125
Subtask 79 (O3): ECU E3 Core 2, Start 130, Finish 136
Subtask 80 (O4): ECU E4 Core 1, Start 126, Finish 132
Subtask 81 (O5): ECU E3 Core 1, Start 132, Finish 136
Subtask 82 (O6): ECU E4 Core 2, Start 130, Finish 132
Subtask 83 (O1): ECU E1 Core 1, Start 125, Finish 135
Subtask 84 (O2): ECU E4 Core 1, Start 132, Finish 142
Subtask 85 (O3): ECU E4 Core 2, Start 132, Finish 138
Subtask 86 (O4): ECU E1 Core 1, Start 138, Finish 143
Subtask 87 (O5): ECU E3 Core 1, Start 142, Finish 150
Subtask 88 (O6): ECU E2 Core 1, Start 143, Finish 149
Subtask 89 (O1): ECU E3 Core 2, Start 136, Finish 138
Subtask 90 (O2): ECU E3 Core 2, Start 138, Finish 150
Subtask 91 (O3): ECU E4 Core 2, Start 138, Finish 150
Subtask 92 (O4): ECU E4 Core 1, Start 142, Finish 146
Subtask 93 (O5): ECU E4 Core 1, Start 146, Finish 148
Subtask 94 (O1): ECU E1 Core 1, Start 143, Finish 149
Subtask 95 (O2): ECU E4 Core 1, Start 149, Finish 153
Subtask 96 (O3): ECU E1 Core 1, Start 149, Finish 151
Subtask 97 (O4): ECU E2 Core 1, Start 149, Finish 161
Subtask 98 (O1): ECU E3 Core 1, Start 150, Finish 162
Subtask 99 (O2): ECU E3 Core 2, Start 150, Finish 153
Subtask 100 (O3): ECU E4 Core 2, Start 150, Finish 160
Subtask 101 (O4): ECU E1 Core 1, Start 151, Finish 153
Subtask 102 (O5): ECU E1 Core 1, Start 153, Finish 156
Subtask 103 (O6): ECU E3 Core 2, Start 162, Finish 166
Subtask 104 (O1): ECU E4 Core 1, Start 153, Finish 156
Subtask 105 (O2): ECU E1 Core 1, Start 156, Finish 162
Subtask 106 (O3): ECU E2 Core 1, Start 161, Finish 171
Subtask 107 (O4): ECU E4 Core 1, Start 162, Finish 168
Subtask 108 (O5): ECU E4 Core 2, Start 162, Finish 164
Subtask 109 (O6): ECU E3 Core 1, Start 162, Finish 168
Subtask 110 (O1): ECU E1 Core 1, Start 162, Finish 168
Subtask 111 (O2): ECU E4 Core 2, Start 164, Finish 172
Subtask 112 (O3): ECU E3 Core 2, Start 172, Finish 178
Subtask 113 (O4): ECU E1 Core 1, Start 178, Finish 184
Subtask 114 (O5): ECU E3 Core 1, Start 172, Finish 178
Subtask 115 (O1): ECU E4 Core 1, Start 168, Finish 180
Subtask 116 (O2): ECU E4 Core 2, Start 172, Finish 176
Subtask 117 (O3): ECU E2 Core 1, Start 180, Finish 183
Subtask 118 (O4): ECU E4 Core 2, Start 176, Finish 178
Subtask 119 (O5): ECU E3 Core 1, Start 178, Finish 182
Subtask 120 (O1): ECU E2 Core 1, Start 183, Finish 195
Subtask 121 (O2): ECU E3 Core 2, Start 195, Finish 203
Subtask 122 (O3): ECU E4 Core 2, Start 195, Finish 207
Subtask 123 (O4): ECU E4 Core 1, Start 203, Finish 207
Subtask 124 (O5): ECU E3 Core 1, Start 207, Finish 219
Subtask 125 (O6): ECU E1 Core 1, Start 195, Finish 197
Subtask 126 (O1): ECU E2 Core 1, Start 195, Finish 201
Subtask 127 (O2): ECU E3 Core 2, Start 203, Finish 209
Subtask 128 (O3): ECU E1 Core 1, Start 197, Finish 202
Subtask 129 (O4): ECU E2 Core 1, Start 202, Finish 207
Subtask 130 (O5): ECU E4 Core 1, Start 207, Finish 213
Load Imbalance: 159
Objective Function Value: 0.2273
Elapsed Time (this testcase): 0.03 seconds
Peak Memory Usage (this testcase): 0.055 MB
=== TestCase 3 ===
Makespan: 198

Schedule:
Subtask 1 (O1): ECU E3 Core 2, Start 0, Finish 4
Subtask 2 (O2): ECU E2 Core 1, Start 20, Finish 24
Subtask 3 (O3): ECU E2 Core 1, Start 24, Finish 29
Subtask 4 (O4): ECU E1 Core 1, Start 29, Finish 33
Subtask 5 (O1): ECU E4 Core 1, Start 0, Finish 4
Subtask 6 (O2): ECU E4 Core 2, Start 4, Finish 12
Subtask 7 (O3): ECU E3 Core 2, Start 4, Finish 10
Subtask 8 (O4): ECU E4 Core 1, Start 12, Finish 18
Subtask 9 (O1): ECU E3 Core 1, Start 0, Finish 12
Subtask 10 (O2): ECU E2 Core 1, Start 0, Finish 10
Subtask 11 (O3): ECU E3 Core 2, Start 10, Finish 13
Subtask 12 (O4): ECU E1 Core 1, Start 12, Finish 24
Subtask 13 (O5): ECU E3 Core 1, Start 13, Finish 21
Subtask 14 (O6): ECU E2 Core 1, Start 10, Finish 20
Subtask 15 (O1): ECU E4 Core 2, Start 12, Finish 24
Subtask 16 (O2): ECU E2 Core 1, Start 29, Finish 33
Subtask 17 (O3): ECU E3 Core 2, Start 24, Finish 30
Subtask 18 (O4): ECU E4 Core 1, Start 18, Finish 20
Subtask 19 (O5): ECU E4 Core 1, Start 33, Finish 41
Subtask 20 (O6): ECU E3 Core 1, Start 21, Finish 33
Subtask 21 (O1): ECU E4 Core 2, Start 24, Finish 29
Subtask 22 (O2): ECU E4 Core 2, Start 29, Finish 41
Subtask 23 (O3): ECU E3 Core 2, Start 30, Finish 35
Subtask 24 (O4): ECU E2 Core 1, Start 41, Finish 47
Subtask 25 (O5): ECU E3 Core 1, Start 33, Finish 38
Subtask 26 (O6): ECU E3 Core 2, Start 35, Finish 43
Subtask 27 (O1): ECU E1 Core 1, Start 33, Finish 41
Subtask 28 (O2): ECU E1 Core 1, Start 41, Finish 47
Subtask 29 (O3): ECU E3 Core 1, Start 47, Finish 50
Subtask 30 (O4): ECU E4 Core 1, Start 41, Finish 49
Subtask 31 (O5): ECU E4 Core 2, Start 49, Finish 53
Subtask 32 (O1): ECU E3 Core 2, Start 43, Finish 48
Subtask 33 (O2): ECU E1 Core 1, Start 48, Finish 56
Subtask 34 (O3): ECU E3 Core 2, Start 48, Finish 50
Subtask 35 (O4): ECU E2 Core 1, Start 47, Finish 53
Subtask 36 (O5): ECU E4 Core 1, Start 50, Finish 56
Subtask 37 (O1): ECU E3 Core 1, Start 50, Finish 52
Subtask 38 (O2): ECU E2 Core 1, Start 53, Finish 63
Subtask 39 (O3): ECU E1 Core 1, Start 56, Finish 66
Subtask 40 (O4): ECU E3 Core 2, Start 66, Finish 78
Subtask 41 (O1): ECU E3 Core 1, Start 52, Finish 60
Subtask 42 (O2): ECU E4 Core 2, Start 53, Finish 57
Subtask 43 (O3): ECU E4 Core 1, Start 56, Finish 62
Subtask 44 (O4): ECU E4 Core 2, Start 62, Finish 65
Subtask 45 (O5): ECU E3 Core 1, Start 60, Finish 63
Subtask 46 (O6): ECU E4 Core 1, Start 62, Finish 66
Subtask 47 (O1): ECU E2 Core 1, Start 63, Finish 69
Subtask 48 (O2): ECU E3 Core 1, Start 63, Finish 75
Subtask 49 (O3): ECU E4 Core 2, Start 75, Finish 79
Subtask 50 (O4): ECU E4 Core 1, Start 66, Finish 71
Subtask 51 (O5): ECU E2 Core 1, Start 79, Finish 83
Subtask 52 (O6): ECU E1 Core 1, Start 71, Finish 81
Subtask 53 (O1): ECU E4 Core 1, Start 71, Finish 81
Subtask 54 (O2): ECU E3 Core 1, Start 75, Finish 80
Subtask 55 (O3): ECU E3 Core 2, Start 78, Finish 82
Subtask 56 (O4): ECU E4 Core 2, Start 82, Finish 87
Subtask 57 (O5): ECU E3 Core 1, Start 87, Finish 93
Subtask 58 (O6): ECU E4 Core 1, Start 81, Finish 83
Subtask 59 (O1): ECU E3 Core 2, Start 82, Finish 94
Subtask 60 (O2): ECU E1 Core 1, Start 81, Finish 91
Subtask 61 (O3): ECU E4 Core 1, Start 83, Finish 93
Subtask 62 (O4): ECU E2 Core 1, Start 83, Finish 88
Subtask 63 (O5): ECU E4 Core 2, Start 94, Finish 98
Subtask 64 (O6): ECU E3 Core 1, Start 93, Finish 97
Subtask 65 (O1): ECU E2 Core 1, Start 88, Finish 92
Subtask 66 (O2): ECU E1 Core 1, Start 92, Finish 102
Subtask 67 (O3): ECU E2 Core 1, Start 102, Finish 106
Subtask 68 (O4): ECU E4 Core 1, Start 93, Finish 95
Subtask 69 (O5): ECU E3 Core 2, Start 95, Finish 103
Subtask 70 (O1): ECU E1 Core 1, Start 102, Finish 112
Subtask 71 (O2): ECU E4 Core 1, Start 95, Finish 97
Subtask 72 (O3): ECU E3 Core 1, Start 97, Finish 100
Subtask 73 (O4): ECU E4 Core 1, Start 97, Finish 105
Subtask 74 (O5): ECU E2 Core 1, Start 106, Finish 116
Subtask 75 (O6): ECU E1 Core 1, Start 112, Finish 124
Subtask 75 (O6): ECU E4 Core 2, Start 112, Finish 124
Subtask 76 (O1): ECU E3 Core 1, Start 100, Finish 105
Subtask 77 (O2): ECU E3 Core 2, Start 103, Finish 107
Subtask 78 (O3): ECU E3 Core 1, Start 107, Finish 109
Subtask 79 (O4): ECU E4 Core 1, Start 109, Finish 117
Subtask 80 (O5): ECU E2 Core 1, Start 116, Finish 124
Subtask 81 (O6): ECU E3 Core 2, Start 117, Finish 119
Subtask 82 (O1): ECU E3 Core 1, Start 109, Finish 113
Subtask 83 (O2): ECU E3 Core 1, Start 113, Finish 125
Subtask 84 (O3): ECU E1 Core 1, Start 124, Finish 127
Subtask 85 (O4): ECU E4 Core 1, Start 125, Finish 135
Subtask 86 (O5): ECU E3 Core 2, Start 127, Finish 131
Subtask 87 (O6): ECU E4 Core 2, Start 135, Finish 141
Subtask 88 (O1): ECU E2 Core 1, Start 124, Finish 126
Subtask 89 (O2): ECU E3 Core 1, Start 125, Finish 127
Subtask 90 (O3): ECU E2 Core 1, Start 126, Finish 130
Subtask 91 (O4): ECU E1 Core 1, Start 127, Finish 133
Subtask 91 (O4): ECU E3 Core 1, Start 127, Finish 133
Subtask 92 (O5): ECU E2 Core 1, Start 133, Finish 137
Subtask 93 (O6): ECU E3 Core 2, Start 131, Finish 143
Subtask 94 (O1): ECU E3 Core 1, Start 133, Finish 139
Subtask 95 (O2): ECU E4 Core 1, Start 139, Finish 143
Subtask 96 (O3): ECU E3 Core 1, Start 143, Finish 148
Subtask 97 (O4): ECU E1 Core 1, Start 133, Finish 137
Subtask 98 (O5): ECU E4 Core 2, Start 141, Finish 147
Subtask 99 (O6): ECU E1 Core 1, Start 148, Finish 156
Subtask 100 (O1): ECU E2 Core 1, Start 137, Finish 141
Subtask 101 (O2): ECU E3 Core 2, Start 143, Finish 147
Subtask 102 (O3): ECU E4 Core 1, Start 143, Finish 149
Subtask 103 (O4): ECU E2 Core 1, Start 141, Finish 147
Subtask 104 (O5): ECU E3 Core 2, Start 149, Finish 154
Subtask 105 (O6): ECU E2 Core 1, Start 147, Finish 151
Subtask 106 (O1): ECU E4 Core 2, Start 147, Finish 150
Subtask 107 (O2): ECU E2 Core 1, Start 151, Finish 154
Subtask 108 (O3): ECU E3 Core 1, Start 148, Finish 154
Subtask 109 (O4): ECU E4 Core 1, Start 154, Finish 160
Subtask 110 (O5): ECU E2 Core 1, Start 154, Finish 157
Subtask 111 (O6): ECU E4 Core 2, Start 154, Finish 164
Subtask 112 (O1): ECU E3 Core 1, Start 154, Finish 157
Subtask 113 (O2): ECU E3 Core 2, Start 154, Finish 158
Subtask 114 (O3): ECU E1 Core 1, Start 156, Finish 159
Subtask 115 (O4): ECU E3 Core 1, Start 158, Finish 160
Subtask 116 (O1): ECU E2 Core 1, Start 157, Finish 161
Subtask 117 (O2): ECU E3 Core 2, Start 161, Finish 167
Subtask 118 (O3): ECU E3 Core 1, Start 160, Finish 165
Subtask 119 (O4): ECU E1 Core 1, Start 159, Finish 171
Subtask 120 (O5): ECU E4 Core 1, Start 161, Finish 169
Subtask 121 (O6): ECU E2 Core 1, Start 161, Finish 166
Subtask 122 (O1): ECU E2 Core 1, Start 166, Finish 178
Subtask 123 (O2): ECU E4 Core 2, Start 178, Finish 182
Subtask 124 (O3): ECU E3 Core 1, Start 165, Finish 171
Subtask 125 (O4): ECU E3 Core 2, Start 167, Finish 172
Subtask 126 (O1): ECU E4 Core 1, Start 169, Finish 181
Subtask 127 (O2): ECU E3 Core 1, Start 181, Finish 191
Subtask 128 (O3): ECU E3 Core 2, Start 172, Finish 174
Subtask 129 (O4): ECU E3 Core 2, Start 174, Finish 180
Subtask 130 (O5): ECU E2 Core 1, Start 178, Finish 188
Subtask 131 (O6): ECU E1 Core 1, Start 171, Finish 179
Subtask 132 (O1): ECU E3 Core 2, Start 180, Finish 192
Subtask 133 (O2): ECU E4 Core 1, Start 181, Finish 185
Subtask 134 (O3): ECU E4 Core 2, Start 185, Finish 189
Subtask 135 (O4): ECU E1 Core 1, Start 185, Finish 193
Subtask 135 (O4): ECU E4 Core 1, Start 185, Finish 193
Subtask 136 (O5): ECU E2 Core 1, Start 188, Finish 192
Subtask 137 (O6): ECU E2 Core 1, Start 192, Finish 198
Load Imbalance: 146
Objective Function Value: 0.1920
Elapsed Time (this testcase): 0.03 seconds
Peak Memory Usage (this testcase): 0.057 MB
=== TestCase 4 ===
Makespan: 161

Schedule:
Subtask 1 (O1): ECU E2 Core 1, Start 0, Finish 12
Subtask 2 (O2): ECU E4 Core 2, Start 0, Finish 6
Subtask 3 (O3): ECU E3 Core 2, Start 6, Finish 12
Subtask 4 (O4): ECU E4 Core 2, Start 12, Finish 17
Subtask 5 (O5): ECU E2 Core 1, Start 12, Finish 16
Subtask 6 (O1): ECU E3 Core 1, Start 12, Finish 16
Subtask 7 (O2): ECU E3 Core 2, Start 16, Finish 22
Subtask 8 (O3): ECU E1 Core 1, Start 11, Finish 13
Subtask 9 (O4): ECU E3 Core 1, Start 16, Finish 21
